web,motif,species,count
Postmonsoon,D3,Green Algae,0
Postmonsoon,D3,Halcyon smyrnensis,0
Postmonsoon,D3,Haliaeetus leucogaster,21
Postmonsoon,D3,Herbaceous aquatic plants,0
Postmonsoon,D3,Heteropneustes fossilis,0
Postmonsoon,D3,Himantopus himantopus,20
Postmonsoon,D3,Hirundo rustica,20
Postmonsoon,D3,Hoplobatrachus tigerinus,40
Postmonsoon,D3,Hydrophasianus chirurgus,20
Postmonsoon,D3,Hydrovatus confertus,0
Postmonsoon,D3,Keratella lenzi,0
Postmonsoon,D3,Laccotrephes griseus,0
Postmonsoon,D3,Laccotrephes ruber,0
Postmonsoon,D3,Lecane aculeata,0
Postmonsoon,D3,Lecane bulla,0
Postmonsoon,D3,Limnogonus fossarum,0
Postmonsoon,D3,Lissemys punctata,4
Postmonsoon,D3,Macrobrachium equidens,0
Postmonsoon,D3,Macrobrachium malcolmsonii,11
Postmonsoon,D3,Macrobrachium rosenbergii,11
Postmonsoon,D3,Macrobrachium rude,0
Postmonsoon,D3,Macrognathus pancalus,0
Postmonsoon,D3,Macrothrix goeldi,0
Postmonsoon,D3,Macrothrix spinosa,0
Postmonsoon,D3,Mastacembelus armatus,0
Postmonsoon,D3,Merops orientalis,0
Postmonsoon,D3,Merops philippinus,0
Postmonsoon,D3,Mesocyclops leukarti,0
Postmonsoon,D3,Metopidius indicus,20
Postmonsoon,D3,Microcarbo niger,21
Postmonsoon,D3,Microhyla mymensinghensis,20
Postmonsoon,D3,Minervarya agricola,20
Postmonsoon,D3,Mosquito larvae,0
Postmonsoon,D3,Motacilla alba,20
Postmonsoon,D3,Motacilla citreola,20
Postmonsoon,D3,Motacilla tschutschensis,20
Postmonsoon,D3,Mycteria leucocephala,1
Postmonsoon,D3,Mystus tengara,0
Postmonsoon,D3,Mystus vittatus,0
Postmonsoon,D3,Naja naja,1
Postmonsoon,D3,Netta rufina,20
Postmonsoon,D3,Nettapus coromandelianus,20
Postmonsoon,D3,Netuma thalassina,22
Postmonsoon,D3,Notopterus notopterus,3
Postmonsoon,D3,Numenius arquata,20
Postmonsoon,D3,Nycticorax nycticorax,1
Postmonsoon,D3,Odonata sp.,0
Postmonsoon,D3,Oreochromis niloticus,20
Postmonsoon,D3,Oriolus kundoo,0
Postmonsoon,D3,Oriolus xanthornus,0
Postmonsoon,D3,Parambassis baculis,157
Postmonsoon,D3,Pethia phutunio,148
Postmonsoon,D3,Phalacrocorax fuscicollis,20
Postmonsoon,D3,Plegadis falcinellus,20
Postmonsoon,D3,Pluvialis fulva,20
Postmonsoon,D3,Polypedates maculatus,20
Postmonsoon,D3,Porphyrio poliocephalus,20
Postmonsoon,D3,Prionailurus viverrinus,19
Postmonsoon,D3,Puntius vittatus,148
Postmonsoon,D3,Ranatra elongata,353
Postmonsoon,D3,Ranatra filiformis,353
Postmonsoon,D3,Ranatra varipes,307
Postmonsoon,D3,Rasbora daniconius,154
Postmonsoon,D3,Scapholeberis kingi,0
Postmonsoon,D3,Spatula querquedula,20
Postmonsoon,D3,Spilornis cheela,1
Postmonsoon,D3,Sterna aurantia,0
Postmonsoon,D3,Sternula albifrons,20
Postmonsoon,D3,Tachybaptus ruficollis,0
Postmonsoon,D3,Tadorna ferruginea,20
Postmonsoon,D3,Tadploes,0
Postmonsoon,D3,Threskiornis melanocephalus,3
Postmonsoon,D3,Trichogaster fasciata,108
Postmonsoon,D3,Trichogaster lalius,0
Postmonsoon,D3,Tringa glareola,20
Postmonsoon,D3,Tringa nebularia,20
Postmonsoon,D3,Tringa ochropus,20
Postmonsoon,D3,Tringa stagnatilis,20
Postmonsoon,D3,Tringa tetanus,20
Postmonsoon,D3,Vanellus indicus,20
Postmonsoon,D3,Vanellus malabaricus,20
Postmonsoon,D3,Varanus bengalensis,0
Postmonsoon,D3,Xenentodon cancila,20
Postmonsoon,D3,Xenus cinereus,20
Postmonsoon,D4,Acridotheres ginginianus,0
Postmonsoon,D4,Alcedo atthis,0
Postmonsoon,D4,Alona pulchella,8
Postmonsoon,D4,Amaurornis phoenicurus,0
Postmonsoon,D4,Anas acuta,0
Postmonsoon,D4,Anas poecilorhyncha,0
Postmonsoon,D4,Anastomus oscitans,0
Postmonsoon,D4,Anhinga melanogaster,0
Postmonsoon,D4,Anisops campbelli,3
Postmonsoon,D4,Aplocheilus panchax,12
Postmonsoon,D4,Aquarius adelaides,3
Postmonsoon,D4,Arcella discoides,8
Postmonsoon,D4,Ardea alba,0
Postmonsoon,D4,Ardea cinerea,0
Postmonsoon,D4,Ardea intermedia,0
Postmonsoon,D4,Ardea purpurea,0
Postmonsoon,D4,Ardeola grayii,0
Postmonsoon,D4,Asplanchna brightwelli,8
Postmonsoon,D4,Badis badis,60
Postmonsoon,D4,Big fish juveniles,26
Postmonsoon,D4,Brachionus calyciflorus,8
Postmonsoon,D4,Brachionus forficula,8
Postmonsoon,D4,Bubulcus ibis,0
Postmonsoon,D4,Calidris minuta,0
Postmonsoon,D4,Carp sp.,0
Postmonsoon,D4,Centropus bengalensis,0
Postmonsoon,D4,Centropyxis aculeata,8
Postmonsoon,D4,Ceryle rudis,0
Postmonsoon,D4,Channa gachua,0
Postmonsoon,D4,Channa punctata,14
Postmonsoon,D4,Channa striata,14
Postmonsoon,D4,Charadrius dubius,0
Postmonsoon,D4,Chlidonias hybrida,0
Postmonsoon,D4,Chroicocephalus brunnicephalus,0
Postmonsoon,D4,Circus aeruginosus,0
Postmonsoon,D4,Coracias benghalensis,0
Postmonsoon,D4,Coronatella rectangula,8
Postmonsoon,D4,Dendrocygna javanica,0
Postmonsoon,D4,Detritus,7
Postmonsoon,D4,Dicrurus caerulescens,0
Postmonsoon,D4,Diplonychus annulatus,10
Postmonsoon,D4,Diplonychus rusticus,13
Postmonsoon,D4,Duttaphrynus melanostictus,1
Postmonsoon,D4,Egretta garzetta,0
Postmonsoon,D4,Enhydris enhydris,1
Postmonsoon,D4,Euphlyctis cyanophlyctis,0
Postmonsoon,D4,Felis chaus,0
Postmonsoon,D4,Fowlea piscator,24
Postmonsoon,D4,Fulica atra,0
Postmonsoon,D4,Gallinula chloropus,0
Postmonsoon,D4,Glossogobius giuris,0
Postmonsoon,D4,Green Algae,7
Postmonsoon,D4,Halcyon smyrnensis,0
Postmonsoon,D4,Haliaeetus leucogaster,0
Postmonsoon,D4,Herbaceous aquatic plants,5
Postmonsoon,D4,Heteropneustes fossilis,0
Postmonsoon,D4,Himantopus himantopus,0
Postmonsoon,D4,Hirundo rustica,0
Postmonsoon,D4,Hoplobatrachus tigerinus,24
Postmonsoon,D4,Hydrophasianus chirurgus,0
Postmonsoon,D4,Hydrovatus confertus,3
Postmonsoon,D4,Keratella lenzi,8
Postmonsoon,D4,Laccotrephes griseus,3
Postmonsoon,D4,Laccotrephes ruber,3
Postmonsoon,D4,Lecane aculeata,8
Postmonsoon,D4,Lecane bulla,8
Postmonsoon,D4,Limnogonus fossarum,3
Postmonsoon,D4,Lissemys punctata,0
Postmonsoon,D4,Macrobrachium equidens,9
Postmonsoon,D4,Macrobrachium malcolmsonii,0
Postmonsoon,D4,Macrobrachium rosenbergii,0
Postmonsoon,D4,Macrobrachium rude,9
Postmonsoon,D4,Macrognathus pancalus,0
Postmonsoon,D4,Macrothrix goeldi,8
Postmonsoon,D4,Macrothrix spinosa,8
Postmonsoon,D4,Mastacembelus armatus,0
Postmonsoon,D4,Merops orientalis,0
Postmonsoon,D4,Merops philippinus,0
Postmonsoon,D4,Mesocyclops leukarti,11
Postmonsoon,D4,Metopidius indicus,0
Postmonsoon,D4,Microcarbo niger,0
Postmonsoon,D4,Microhyla mymensinghensis,1
Postmonsoon,D4,Minervarya agricola,0
Postmonsoon,D4,Mosquito larvae,15
Postmonsoon,D4,Motacilla alba,0
Postmonsoon,D4,Motacilla citreola,0
Postmonsoon,D4,Motacilla tschutschensis,0
Postmonsoon,D4,Mycteria leucocephala,0
Postmonsoon,D4,Mystus tengara,0
Postmonsoon,D4,Mystus vittatus,0
Postmonsoon,D4,Naja naja,0
Postmonsoon,D4,Netta rufina,0
Postmonsoon,D4,Nettapus coromandelianus,0
Postmonsoon,D4,Netuma thalassina,28
Postmonsoon,D4,Notopterus notopterus,0
Postmonsoon,D4,Numenius arquata,0
Postmonsoon,D4,Nycticorax nycticorax,0
Postmonsoon,D4,Odonata sp.,3
Postmonsoon,D4,Oreochromis niloticus,0
Postmonsoon,D4,Oriolus kundoo,0
Postmonsoon,D4,Oriolus xanthornus,0
Postmonsoon,D4,Parambassis baculis,11
Postmonsoon,D4,Pethia phutunio,60
Postmonsoon,D4,Phalacrocorax fuscicollis,0
Postmonsoon,D4,Plegadis falcinellus,0
Postmonsoon,D4,Pluvialis fulva,0
Postmonsoon,D4,Polypedates maculatus,1
Postmonsoon,D4,Porphyrio poliocephalus,0
Postmonsoon,D4,Prionailurus viverrinus,0
Postmonsoon,D4,Puntius vittatus,18
Postmonsoon,D4,Ranatra elongata,93
Postmonsoon,D4,Ranatra filiformis,91
Postmonsoon,D4,Ranatra varipes,69
Postmonsoon,D4,Rasbora daniconius,29
Postmonsoon,D4,Scapholeberis kingi,11
Postmonsoon,D4,Spatula querquedula,0
Postmonsoon,D4,Spilornis cheela,0
Postmonsoon,D4,Sterna aurantia,0
Postmonsoon,D4,Sternula albifrons,0
Postmonsoon,D4,Tachybaptus ruficollis,0
Postmonsoon,D4,Tadorna ferruginea,0
Postmonsoon,D4,Tadploes,25
Postmonsoon,D4,Threskiornis melanocephalus,0
Postmonsoon,D4,Trichogaster fasciata,40
Postmonsoon,D4,Trichogaster lalius,26
Postmonsoon,D4,Tringa glareola,0
Postmonsoon,D4,Tringa nebularia,0
Postmonsoon,D4,Tringa ochropus,0
Postmonsoon,D4,Tringa stagnatilis,0
Postmonsoon,D4,Tringa tetanus,0
Postmonsoon,D4,Vanellus indicus,0
Postmonsoon,D4,Vanellus malabaricus,0
Postmonsoon,D4,Varanus bengalensis,0
Postmonsoon,D4,Xenentodon cancila,0
Postmonsoon,D4,Xenus cinereus,0
Postmonsoon,D5,Acridotheres ginginianus,0
Postmonsoon,D5,Alcedo atthis,0
Postmonsoon,D5,Alona pulchella,0
Postmonsoon,D5,Amaurornis phoenicurus,0
Postmonsoon,D5,Anas acuta,0
Postmonsoon,D5,Anas poecilorhyncha,0
Postmonsoon,D5,Anastomus oscitans,0
Postmonsoon,D5,Anhinga melanogaster,0
Postmonsoon,D5,Anisops campbelli,0
Postmonsoon,D5,Aplocheilus panchax,1
Postmonsoon,D5,Aquarius adelaides,0
Postmonsoon,D5,Arcella discoides,0
Postmonsoon,D5,Ardea alba,0
Postmonsoon,D5,Ardea cinerea,0
Postmonsoon,D5,Ardea intermedia,0
Postmonsoon,D5,Ardea purpurea,0
Postmonsoon,D5,Ardeola grayii,0
Postmonsoon,D5,Asplanchna brightwelli,0
Postmonsoon,D5,Badis badis,7
Postmonsoon,D5,Big fish juveniles,0
Postmonsoon,D5,Brachionus calyciflorus,0
Postmonsoon,D5,Brachionus forficula,0
Postmonsoon,D5,Bubulcus ibis,0
Postmonsoon,D5,Calidris minuta,0
Postmonsoon,D5,Carp sp.,0
Postmonsoon,D5,Centropus bengalensis,0
Postmonsoon,D5,Centropyxis aculeata,0
Postmonsoon,D5,Ceryle rudis,0
Postmonsoon,D5,Channa gachua,0
Postmonsoon,D5,Channa punctata,0
Postmonsoon,D5,Channa striata,0
Postmonsoon,D5,Charadrius dubius,0
Postmonsoon,D5,Chlidonias hybrida,0
Postmonsoon,D5,Chroicocephalus brunnicephalus,0
Postmonsoon,D5,Circus aeruginosus,0
Postmonsoon,D5,Coracias benghalensis,0
Postmonsoon,D5,Coronatella rectangula,0
Postmonsoon,D5,Dendrocygna javanica,0
Postmonsoon,D5,Detritus,0
Postmonsoon,D5,Dicrurus caerulescens,0
Postmonsoon,D5,Diplonychus annulatus,6
Postmonsoon,D5,Diplonychus rusticus,0
Postmonsoon,D5,Duttaphrynus melanostictus,0
Postmonsoon,D5,Egretta garzetta,0
Postmonsoon,D5,Enhydris enhydris,0
Postmonsoon,D5,Euphlyctis cyanophlyctis,0
Postmonsoon,D5,Felis chaus,0
Postmonsoon,D5,Fowlea piscator,0
Postmonsoon,D5,Fulica atra,0
Postmonsoon,D5,Gallinula chloropus,0
Postmonsoon,D5,Glossogobius giuris,0
Postmonsoon,D5,Green Algae,0
Postmonsoon,D5,Halcyon smyrnensis,0
Postmonsoon,D5,Haliaeetus leucogaster,0
Postmonsoon,D5,Herbaceous aquatic plants,0
Postmonsoon,D5,Heteropneustes fossilis,0
Postmonsoon,D5,Himantopus himantopus,0
Postmonsoon,D5,Hirundo rustica,0
Postmonsoon,D5,Hoplobatrachus tigerinus,0
Postmonsoon,D5,Hydrophasianus chirurgus,0
Postmonsoon,D5,Hydrovatus confertus,0
Postmonsoon,D5,Keratella lenzi,0
Postmonsoon,D5,Laccotrephes griseus,0
Postmonsoon,D5,Laccotrephes ruber,0
Postmonsoon,D5,Lecane aculeata,0
Postmonsoon,D5,Lecane bulla,0
Postmonsoon,D5,Limnogonus fossarum,0
Postmonsoon,D5,Lissemys punctata,0
Postmonsoon,D5,Macrobrachium equidens,0
Postmonsoon,D5,Macrobrachium malcolmsonii,9
Postmonsoon,D5,Macrobrachium rosenbergii,9
Postmonsoon,D5,Macrobrachium rude,0
Postmonsoon,D5,Macrognathus pancalus,0
Postmonsoon,D5,Macrothrix goeldi,0
Postmonsoon,D5,Macrothrix spinosa,0
Postmonsoon,D5,Mastacembelus armatus,0
Postmonsoon,D5,Merops orientalis,0
Postmonsoon,D5,Merops philippinus,0
Postmonsoon,D5,Mesocyclops leukarti,0
Postmonsoon,D5,Metopidius indicus,0
Postmonsoon,D5,Microcarbo niger,0
Postmonsoon,D5,Microhyla mymensinghensis,0
Postmonsoon,D5,Minervarya agricola,0
Postmonsoon,D5,Mosquito larvae,0
Postmonsoon,D5,Motacilla alba,0
Postmonsoon,D5,Motacilla citreola,0
Postmonsoon,D5,Motacilla tschutschensis,0
Postmonsoon,D5,Mycteria leucocephala,0
Postmonsoon,D5,Mystus tengara,0
Postmonsoon,D5,Mystus vittatus,0
Postmonsoon,D5,Naja naja,0
Postmonsoon,D5,Netta rufina,0
Postmonsoon,D5,Nettapus coromandelianus,0
Postmonsoon,D5,Netuma thalassina,0
Postmonsoon,D5,Notopterus notopterus,0
Postmonsoon,D5,Numenius arquata,0
Postmonsoon,D5,Nycticorax nycticorax,0
Postmonsoon,D5,Odonata sp.,0
Postmonsoon,D5,Oreochromis niloticus,0
Postmonsoon,D5,Oriolus kundoo,0
Postmonsoon,D5,Oriolus xanthornus,0
Postmonsoon,D5,Parambassis baculis,1
Postmonsoon,D5,Pethia phutunio,7
Postmonsoon,D5,Phalacrocorax fuscicollis,0
Postmonsoon,D5,Plegadis falcinellus,0
Postmonsoon,D5,Pluvialis fulva,0
Postmonsoon,D5,Polypedates maculatus,0
Postmonsoon,D5,Porphyrio poliocephalus,0
Postmonsoon,D5,Prionailurus viverrinus,0
Postmonsoon,D5,Puntius vittatus,7
Postmonsoon,D5,Ranatra elongata,6
Postmonsoon,D5,Ranatra filiformis,6
Postmonsoon,D5,Ranatra varipes,12
Postmonsoon,D5,Rasbora daniconius,1
Postmonsoon,D5,Scapholeberis kingi,0
Postmonsoon,D5,Spatula querquedula,0
Postmonsoon,D5,Spilornis cheela,0
Postmonsoon,D5,Sterna aurantia,0
Postmonsoon,D5,Sternula albifrons,0
Postmonsoon,D5,Tachybaptus ruficollis,0
Postmonsoon,D5,Tadorna ferruginea,0
Postmonsoon,D5,Tadploes,0
Postmonsoon,D5,Threskiornis melanocephalus,0
Postmonsoon,D5,Trichogaster fasciata,0
Postmonsoon,D5,Trichogaster lalius,0
Postmonsoon,D5,Tringa glareola,0
Postmonsoon,D5,Tringa nebularia,0
Postmonsoon,D5,Tringa ochropus,0
Postmonsoon,D5,Tringa stagnatilis,0
Postmonsoon,D5,Tringa tetanus,0
Postmonsoon,D5,Vanellus indicus,0
Postmonsoon,D5,Vanellus malabaricus,0
Postmonsoon,D5,Varanus bengalensis,0
Postmonsoon,D5,Xenentodon cancila,0
Postmonsoon,D5,Xenus cinereus,0
Postmonsoon,D6,Acridotheres ginginianus,0
Postmonsoon,D6,Alcedo atthis,0
Postmonsoon,D6,Alona pulchella,0
Postmonsoon,D6,Amaurornis phoenicurus,0
Postmonsoon,D6,Anas acuta,0
Postmonsoon,D6,Anas poecilorhyncha,0
Postmonsoon,D6,Anastomus oscitans,0
Postmonsoon,D6,Anhinga melanogaster,0
Postmonsoon,D6,Anisops campbelli,0
Postmonsoon,D6,Aplocheilus panchax,3
Postmonsoon,D6,Aquarius adelaides,0
Postmonsoon,D6,Arcella discoides,0
Postmonsoon,D6,Ardea alba,0
Postmonsoon,D6,Ardea cinerea,0
Postmonsoon,D6,Ardea intermedia,0
Postmonsoon,D6,Ardea purpurea,0
Postmonsoon,D6,Ardeola grayii,0
Postmonsoon,D6,Asplanchna brightwelli,0
Postmonsoon,D6,Badis badis,3
Postmonsoon,D6,Big fish juveniles,0
Postmonsoon,D6,Brachionus calyciflorus,0
Postmonsoon,D6,Brachionus forficula,0
Postmonsoon,D6,Bubulcus ibis,0
Postmonsoon,D6,Calidris minuta,0
Postmonsoon,D6,Carp sp.,0
Postmonsoon,D6,Centropus bengalensis,0
Postmonsoon,D6,Centropyxis aculeata,0
Postmonsoon,D6,Ceryle rudis,0
Postmonsoon,D6,Channa gachua,0
Postmonsoon,D6,Channa punctata,1
Postmonsoon,D6,Channa striata,1
Postmonsoon,D6,Charadrius dubius,0
Postmonsoon,D6,Chlidonias hybrida,0
Postmonsoon,D6,Chroicocephalus brunnicephalus,0
Postmonsoon,D6,Circus aeruginosus,0
Postmonsoon,D6,Coracias benghalensis,0
Postmonsoon,D6,Coronatella rectangula,0
Postmonsoon,D6,Dendrocygna javanica,0
Postmonsoon,D6,Detritus,0
Postmonsoon,D6,Dicrurus caerulescens,0
Postmonsoon,D6,Diplonychus annulatus,3
Postmonsoon,D6,Diplonychus rusticus,5
Postmonsoon,D6,Duttaphrynus melanostictus,0
Postmonsoon,D6,Egretta garzetta,0
Postmonsoon,D6,Enhydris enhydris,0
Postmonsoon,D6,Euphlyctis cyanophlyctis,0
Postmonsoon,D6,Felis chaus,0
Postmonsoon,D6,Fowlea piscator,0
Postmonsoon,D6,Fulica atra,0
Postmonsoon,D6,Gallinula chloropus,0
Postmonsoon,D6,Glossogobius giuris,0
Postmonsoon,D6,Green Algae,0
Postmonsoon,D6,Halcyon smyrnensis,0
Postmonsoon,D6,Haliaeetus leucogaster,0
Postmonsoon,D6,Herbaceous aquatic plants,0
Postmonsoon,D6,Heteropneustes fossilis,0
Postmonsoon,D6,Himantopus himantopus,0
Postmonsoon,D6,Hirundo rustica,0
Postmonsoon,D6,Hoplobatrachus tigerinus,0
Postmonsoon,D6,Hydrophasianus chirurgus,0
Postmonsoon,D6,Hydrovatus confertus,0
Postmonsoon,D6,Keratella lenzi,0
Postmonsoon,D6,Laccotrephes griseus,0
Postmonsoon,D6,Laccotrephes ruber,0
Postmonsoon,D6,Lecane aculeata,0
Postmonsoon,D6,Lecane bulla,0
Postmonsoon,D6,Limnogonus fossarum,0
Postmonsoon,D6,Lissemys punctata,0
Postmonsoon,D6,Macrobrachium equidens,0
Postmonsoon,D6,Macrobrachium malcolmsonii,0
Postmonsoon,D6,Macrobrachium rosenbergii,0
Postmonsoon,D6,Macrobrachium rude,0
Postmonsoon,D6,Macrognathus pancalus,0
Postmonsoon,D6,Macrothrix goeldi,0
Postmonsoon,D6,Macrothrix spinosa,0
Postmonsoon,D6,Mastacembelus armatus,0
Postmonsoon,D6,Merops orientalis,0
Postmonsoon,D6,Merops philippinus,0
Postmonsoon,D6,Mesocyclops leukarti,0
Postmonsoon,D6,Metopidius indicus,0
Postmonsoon,D6,Microcarbo niger,0
Postmonsoon,D6,Microhyla mymensinghensis,0
Postmonsoon,D6,Minervarya agricola,0
Postmonsoon,D6,Mosquito larvae,0
Postmonsoon,D6,Motacilla alba,0
Postmonsoon,D6,Motacilla citreola,0
Postmonsoon,D6,Motacilla tschutschensis,0
Postmonsoon,D6,Mycteria leucocephala,0
Postmonsoon,D6,Mystus tengara,0
Postmonsoon,D6,Mystus vittatus,0
Postmonsoon,D6,Naja naja,0
Postmonsoon,D6,Netta rufina,0
Postmonsoon,D6,Nettapus coromandelianus,0
Postmonsoon,D6,Netuma thalassina,1
Postmonsoon,D6,Notopterus notopterus,0
Postmonsoon,D6,Numenius arquata,0
Postmonsoon,D6,Nycticorax nycticorax,0
Postmonsoon,D6,Odonata sp.,0
Postmonsoon,D6,Oreochromis niloticus,0
Postmonsoon,D6,Oriolus kundoo,0
Postmonsoon,D6,Oriolus xanthornus,0
Postmonsoon,D6,Parambassis baculis,3
Postmonsoon,D6,Pethia phutunio,3
Postmonsoon,D6,Phalacrocorax fuscicollis,0
Postmonsoon,D6,Plegadis falcinellus,0
Postmonsoon,D6,Pluvialis fulva,0
Postmonsoon,D6,Polypedates maculatus,0
Postmonsoon,D6,Porphyrio poliocephalus,0
Postmonsoon,D6,Prionailurus viverrinus,0
Postmonsoon,D6,Puntius vittatus,3
Postmonsoon,D6,Ranatra elongata,18
Postmonsoon,D6,Ranatra filiformis,18
Postmonsoon,D6,Ranatra varipes,15
Postmonsoon,D6,Rasbora daniconius,3
Postmonsoon,D6,Scapholeberis kingi,0
Postmonsoon,D6,Spatula querquedula,0
Postmonsoon,D6,Spilornis cheela,0
Postmonsoon,D6,Sterna aurantia,0
Postmonsoon,D6,Sternula albifrons,0
Postmonsoon,D6,Tachybaptus ruficollis,0
Postmonsoon,D6,Tadorna ferruginea,0
Postmonsoon,D6,Tadploes,0
Postmonsoon,D6,Threskiornis melanocephalus,0
Postmonsoon,D6,Trichogaster fasciata,1
Postmonsoon,D6,Trichogaster lalius,0
Postmonsoon,D6,Tringa glareola,0
Postmonsoon,D6,Tringa nebularia,0
Postmonsoon,D6,Tringa ochropus,0
Postmonsoon,D6,Tringa stagnatilis,0
Postmonsoon,D6,Tringa tetanus,0
Postmonsoon,D6,Vanellus indicus,0
Postmonsoon,D6,Vanellus malabaricus,0
Postmonsoon,D6,Varanus bengalensis,0
Postmonsoon,D6,Xenentodon cancila,0
Postmonsoon,D6,Xenus cinereus,0
Postmonsoon,D7,Acridotheres ginginianus,0
Postmonsoon,D7,Alcedo atthis,0
Postmonsoon,D7,Alona pulchella,0
Postmonsoon,D7,Amaurornis phoenicurus,0
Postmonsoon,D7,Anas acuta,0
Postmonsoon,D7,Anas poecilorhyncha,0
Postmonsoon,D7,Anastomus oscitans,0
Postmonsoon,D7,Anhinga melanogaster,0
Postmonsoon,D7,Anisops campbelli,0
Postmonsoon,D7,Aplocheilus panchax,5
Postmonsoon,D7,Aquarius adelaides,0
Postmonsoon,D7,Arcella discoides,0
Postmonsoon,D7,Ardea alba,0
Postmonsoon,D7,Ardea cinerea,0
Postmonsoon,D7,Ardea intermedia,0
Postmonsoon,D7,Ardea purpurea,0
Postmonsoon,D7,Ardeola grayii,0
Postmonsoon,D7,Asplanchna brightwelli,0
Postmonsoon,D7,Badis badis,5
Postmonsoon,D7,Big fish juveniles,0
Postmonsoon,D7,Brachionus calyciflorus,0
Postmonsoon,D7,Brachionus forficula,0
Postmonsoon,D7,Bubulcus ibis,0
Postmonsoon,D7,Calidris minuta,0
Postmonsoon,D7,Carp sp.,0
Postmonsoon,D7,Centropus bengalensis,0
Postmonsoon,D7,Centropyxis aculeata,0
Postmonsoon,D7,Ceryle rudis,0
Postmonsoon,D7,Channa gachua,0
Postmonsoon,D7,Channa punctata,0
Postmonsoon,D7,Channa striata,0
Postmonsoon,D7,Charadrius dubius,0
Postmonsoon,D7,Chlidonias hybrida,0
Postmonsoon,D7,Chroicocephalus brunnicephalus,0
Postmonsoon,D7,Circus aeruginosus,0
Postmonsoon,D7,Coracias benghalensis,0
Postmonsoon,D7,Coronatella rectangula,0
Postmonsoon,D7,Dendrocygna javanica,0
Postmonsoon,D7,Detritus,0
Postmonsoon,D7,Dicrurus caerulescens,0
Postmonsoon,D7,Diplonychus annulatus,17
Postmonsoon,D7,Diplonychus rusticus,21
Postmonsoon,D7,Duttaphrynus melanostictus,0
Postmonsoon,D7,Egretta garzetta,0
Postmonsoon,D7,Enhydris enhydris,0
Postmonsoon,D7,Euphlyctis cyanophlyctis,0
Postmonsoon,D7,Felis chaus,0
Postmonsoon,D7,Fowlea piscator,0
Postmonsoon,D7,Fulica atra,0
Postmonsoon,D7,Gallinula chloropus,0
Postmonsoon,D7,Glossogobius giuris,0
Postmonsoon,D7,Green Algae,0
Postmonsoon,D7,Halcyon smyrnensis,0
Postmonsoon,D7,Haliaeetus leucogaster,0
Postmonsoon,D7,Herbaceous aquatic plants,0
Postmonsoon,D7,Heteropneustes fossilis,0
Postmonsoon,D7,Himantopus himantopus,0
Postmonsoon,D7,Hirundo rustica,0
Postmonsoon,D7,Hoplobatrachus tigerinus,0
Postmonsoon,D7,Hydrophasianus chirurgus,0
Postmonsoon,D7,Hydrovatus confertus,0
Postmonsoon,D7,Keratella lenzi,0
Postmonsoon,D7,Laccotrephes griseus,0
Postmonsoon,D7,Laccotrephes ruber,0
Postmonsoon,D7,Lecane aculeata,0
Postmonsoon,D7,Lecane bulla,0
Postmonsoon,D7,Limnogonus fossarum,0
Postmonsoon,D7,Lissemys punctata,0
Postmonsoon,D7,Macrobrachium equidens,0
Postmonsoon,D7,Macrobrachium malcolmsonii,0
Postmonsoon,D7,Macrobrachium rosenbergii,0
Postmonsoon,D7,Macrobrachium rude,0
Postmonsoon,D7,Macrognathus pancalus,0
Postmonsoon,D7,Macrothrix goeldi,0
Postmonsoon,D7,Macrothrix spinosa,0
Postmonsoon,D7,Mastacembelus armatus,0
Postmonsoon,D7,Merops orientalis,0
Postmonsoon,D7,Merops philippinus,0
Postmonsoon,D7,Mesocyclops leukarti,0
Postmonsoon,D7,Metopidius indicus,0
Postmonsoon,D7,Microcarbo niger,0
Postmonsoon,D7,Microhyla mymensinghensis,0
Postmonsoon,D7,Minervarya agricola,0
Postmonsoon,D7,Mosquito larvae,0
Postmonsoon,D7,Motacilla alba,0
Postmonsoon,D7,Motacilla citreola,0
Postmonsoon,D7,Motacilla tschutschensis,0
Postmonsoon,D7,Mycteria leucocephala,0
Postmonsoon,D7,Mystus tengara,0
Postmonsoon,D7,Mystus vittatus,0
Postmonsoon,D7,Naja naja,0
Postmonsoon,D7,Netta rufina,0
Postmonsoon,D7,Nettapus coromandelianus,0
Postmonsoon,D7,Netuma thalassina,0
Postmonsoon,D7,Notopterus notopterus,0
Postmonsoon,D7,Numenius arquata,0
Postmonsoon,D7,Nycticorax nycticorax,0
Postmonsoon,D7,Odonata sp.,0
Postmonsoon,D7,Oreochromis niloticus,0
Postmonsoon,D7,Oriolus kundoo,0
Postmonsoon,D7,Oriolus xanthornus,0
Postmonsoon,D7,Parambassis baculis,5
Postmonsoon,D7,Pethia phutunio,5
Postmonsoon,D7,Phalacrocorax fuscicollis,0
Postmonsoon,D7,Plegadis falcinellus,0
Postmonsoon,D7,Pluvialis fulva,0
Postmonsoon,D7,Polypedates maculatus,0
Postmonsoon,D7,Porphyrio poliocephalus,0
Postmonsoon,D7,Prionailurus viverrinus,0
Postmonsoon,D7,Puntius vittatus,5
Postmonsoon,D7,Ranatra elongata,16
Postmonsoon,D7,Ranatra filiformis,16
Postmonsoon,D7,Ranatra varipes,11
Postmonsoon,D7,Rasbora daniconius,5
Postmonsoon,D7,Scapholeberis kingi,0
Postmonsoon,D7,Spatula querquedula,0
Postmonsoon,D7,Spilornis cheela,0
Postmonsoon,D7,Sterna aurantia,0
